model_type,library,optimizer,with_lambda,dof,dof_name,n_terms,threshold,mse_train,mse_val,mse_test,r2_test,bic,equation
Hybrid,Full+λ,LASSO,True,0,xddot,20,0.01,0.0004197801503672055,0.0002441077001411986,0.0011925462419877172,0.864084699638747,-4952.371046576432,-0.746117 thetaddot +0.066720 x ydot +0.035879 x thetadot -0.074320 y^2 +0.064573 y xdot +0.014250 y ydot -0.032530 y thetaddot -0.066681 xdot yddot -0.064861 ydot yddot -0.056696 thetadot^2 +0.133099 sin(theta) x -0.000200 sin(theta) y +0.038941 sin(theta) ydot -0.082508 sin(theta) yddot -0.229384 cos(theta) y -0.055251 cos(theta) xdot +0.186181 cos(theta) ydot -0.590749 cos(theta) yddot +0.045315 cos(theta) thetaddot +0.195597 lambda_F
Hybrid,Full+λ,LASSO,True,1,yddot,11,0.01,0.0017248474866740074,5.862077574214553e-05,0.0011077414346436052,0.997066336549039,-4952.371046576432,+0.005344 ydot -0.000382 x y -0.001476 y xdot +0.000679 y thetadot -0.033750 theta thetaddot +0.038592 xdot thetadot -0.111557 thetadot^2 +0.007906 sin(theta) +0.014263 sin(theta) theta +0.071806 cos(theta) xddot +0.905618 lambda_N
Hybrid,Full+λ,LASSO,True,2,thetaddot,7,0.01,0.0004205251216807651,1.9130887473229498e-07,1.9130887953878518e-07,0.9999871171818618,-4952.371046576432,-0.919480 xddot +0.021047 theta xdot -0.043835 thetadot xddot -0.456757 xddot yddot +0.054638 sin(theta) xddot -0.005668 cos(theta) xddot -0.137690 lambda_F
Hybrid,Full+λ,Ridge,True,0,xddot,64,0.5,7.366312928045493e-06,0.004224049689773553,0.003326722732868871,0.6208511640581416,-1919.3375356241304,-0.301093 x -0.325644 y +0.204902 theta +0.067341 xdot +0.025777 ydot +0.006057 thetadot -0.171310 yddot -0.043880 thetaddot -0.164454 x^2 -0.622630 x y +0.077656 x theta -0.304360 x xdot +0.186026 x ydot +0.229580 x thetadot +0.237656 x yddot -0.053831 x thetaddot +0.007310 y^2 -0.107702 y theta +0.207946 y xdot +0.020225 y ydot -0.178627 y thetadot +0.025966 y yddot -0.043880 y thetaddot +0.070022 theta^2 +0.184421 theta xdot +0.259259 theta ydot -0.104574 theta thetadot +0.305031 theta yddot +0.048763 theta thetaddot +0.436998 xdot^2 -0.371344 xdot ydot -0.326947 xdot thetadot -0.000352 xdot yddot -0.016543 xdot thetaddot -0.267277 ydot^2 -0.389780 ydot thetadot +0.169703 ydot yddot -0.017504 ydot thetaddot -0.378658 thetadot^2 -0.071322 thetadot yddot -0.010243 thetadot thetaddot -0.165932 yddot^2 +0.001864 yddot thetaddot +0.153125 thetaddot^2 +0.018446 sin(theta) +0.200238 cos(theta) +0.439872 sin(theta) x -0.023389 sin(theta) y -0.062796 sin(theta) theta -0.249046 sin(theta) xdot -0.167127 sin(theta) ydot -0.133970 sin(theta) thetadot -0.252954 sin(theta) yddot +0.192566 sin(theta) thetaddot -0.348071 cos(theta) x -0.197640 cos(theta) y +0.003321 cos(theta) theta -0.258678 cos(theta) xdot +0.138935 cos(theta) ydot +0.230020 cos(theta) thetadot -0.213247 cos(theta) yddot +0.222700 cos(theta) thetaddot -0.266954 lambda_N +0.305915 lambda_F
Hybrid,Full+λ,Ridge,True,1,yddot,64,0.5,0.0013461666919962686,0.019814113261085613,0.01208687994197161,0.9679899687662004,-1919.3375356241304,-0.011758 x +0.175160 y -0.063335 theta -0.011133 xdot +0.131591 ydot -0.013454 thetadot -0.022373 xddot -0.036231 thetaddot +0.007581 x^2 -0.050679 x y -0.019716 x theta +0.026263 x xdot -0.090121 x ydot -0.020753 x thetadot -0.016877 x xddot +0.061419 x thetaddot -0.156016 y^2 +0.039823 y theta +0.018341 y xdot +0.021693 y ydot -0.017006 y thetadot -0.078670 y xddot -0.036231 y thetaddot +0.011682 theta^2 +0.026621 theta xdot -0.115342 theta ydot -0.024366 theta thetadot -0.043267 theta xddot -0.013974 theta thetaddot -0.062947 xdot^2 +0.043395 xdot ydot +0.093849 xdot thetadot -0.042911 xdot xddot -0.019617 xdot thetaddot +0.078367 ydot^2 +0.011316 ydot thetadot -0.011620 ydot xddot +0.008153 ydot thetaddot -0.114765 thetadot^2 -0.051962 thetadot xddot +0.012042 thetadot thetaddot -0.009405 xddot^2 +0.014900 xddot thetaddot -0.014900 thetaddot^2 -0.126608 sin(theta) -0.010712 cos(theta) -0.014879 sin(theta) x +0.041350 sin(theta) y -0.028592 sin(theta) theta -0.014050 sin(theta) xdot +0.068524 sin(theta) ydot -0.039946 sin(theta) thetadot -0.098739 sin(theta) xddot -0.042068 sin(theta) thetaddot +0.000383 cos(theta) x +0.008776 cos(theta) y -0.032800 cos(theta) theta -0.011406 cos(theta) xdot -0.005929 cos(theta) ydot -0.025563 cos(theta) thetadot +0.060521 cos(theta) xddot -0.073079 cos(theta) thetaddot +0.933195 lambda_N +0.092783 lambda_F
Hybrid,Full+λ,Ridge,True,2,thetaddot,64,0.5,1.543028504624095e-05,0.0024445991908780733,0.0020515384044681472,0.8618485653571956,-1919.3375356241304,+0.064233 x +0.003038 y -0.044442 theta -0.039848 xdot -0.010449 ydot +0.054013 thetadot -0.630489 xddot +0.038352 yddot -0.025017 x^2 -0.081152 x y +0.036161 x theta +0.011970 x xdot -0.033085 x ydot -0.067060 x thetadot -0.015385 x xddot +0.032381 x yddot +0.015608 y^2 -0.006659 y theta +0.018941 y xdot +0.005705 y ydot +0.016596 y thetadot -0.049339 y xddot +0.037145 y yddot -0.036248 theta^2 -0.003537 theta xdot -0.050466 theta ydot +0.066346 theta thetadot -0.107699 theta xddot +0.020195 theta yddot -0.079520 xdot^2 +0.105023 xdot ydot +0.031299 xdot thetadot +0.069514 xdot xddot -0.054992 xdot yddot -0.009586 ydot^2 +0.109068 ydot thetadot -0.015894 ydot xddot -0.001008 ydot yddot +0.042266 thetadot^2 +0.049519 thetadot xddot -0.000569 thetadot yddot +0.026979 xddot^2 -0.473583 xddot yddot +0.096197 yddot^2 -0.058881 sin(theta) -0.124931 cos(theta) -0.066473 sin(theta) x +0.035932 sin(theta) y +0.075178 sin(theta) theta +0.028583 sin(theta) xdot +0.032423 sin(theta) ydot +0.020159 sin(theta) thetadot +0.154818 sin(theta) xddot -0.028397 sin(theta) yddot -0.040400 cos(theta) x +0.020614 cos(theta) y +0.040720 cos(theta) theta +0.043583 cos(theta) xdot -0.011600 cos(theta) ydot -0.016839 cos(theta) thetadot -0.038724 cos(theta) xddot -0.070668 cos(theta) yddot +0.000479 lambda_N -0.321331 lambda_F
Hybrid,Full+λ,ElasticNet,True,0,xddot,34,0.01,0.00020675862384350556,0.0007649141319448619,0.002352486929686606,0.7318854763138234,-3913.328346221527,-0.081173 x +0.030201 ydot -0.022036 yddot -0.246482 thetaddot -0.141860 x y +0.049933 x ydot +0.189906 x thetadot -0.011036 x thetaddot -0.141690 y^2 +0.154615 y xdot +0.016645 y ydot -0.248422 y thetaddot +0.113006 xdot^2 -0.083096 xdot yddot -0.064161 ydot^2 -0.031428 ydot thetadot -0.034668 ydot yddot -0.129704 thetadot^2 +0.049964 yddot^2 +0.002153 yddot thetaddot +0.207589 cos(theta) +0.230587 sin(theta) x -0.068027 sin(theta) y +0.019973 sin(theta) ydot -0.158176 sin(theta) yddot +0.060633 sin(theta) thetaddot -0.238811 cos(theta) y +0.014549 cos(theta) theta -0.191481 cos(theta) xdot +0.152959 cos(theta) ydot -0.400292 cos(theta) yddot +0.034998 cos(theta) thetaddot -0.000659 lambda_N +0.226038 lambda_F
Hybrid,Full+λ,ElasticNet,True,1,yddot,15,0.01,0.0015797171396643478,0.00039405249142889317,0.0028338979291338126,0.9924949067368517,-3913.328346221527,+0.001683 ydot +0.005641 xddot +0.007794 x thetadot +0.013165 y ydot +0.014945 y thetadot +0.000748 theta ydot -0.032826 theta thetaddot +0.051348 xdot thetadot -0.100779 thetadot^2 +0.004813 sin(theta) +0.003991 cos(theta) +0.032793 sin(theta) theta +0.075627 cos(theta) xddot -0.022775 cos(theta) thetaddot +0.872664 lambda_N
Hybrid,Full+λ,ElasticNet,True,2,thetaddot,13,0.01,0.0004335948093216134,6.683954259750552e-06,6.683954219213864e-06,0.9995498997910738,-3913.328346221527,-0.663578 xddot +0.016031 x y +0.002444 y xdot -0.146752 y xddot +0.010781 theta xdot +0.047885 xdot xddot +0.000407 ydot thetadot -0.025671 thetadot xddot -0.439717 xddot yddot -0.006277 sin(theta) x +0.095698 sin(theta) xddot -0.023797 cos(theta) xddot -0.226297 lambda_F
Hybrid,Full+λ,SR3_L0,True,0,xddot,25,0.5,0.013020970651150461,0.018895261081122244,0.018895261040966695,-1.1535056582013197,-1212.9214503421465,-4.870 x + -5.886 theta + -2.501 xdot + -1.375 thetadot + -64369.765 thetaddot +  8.103 x^2 +  28.516 x theta +  13.438 x xdot +  8.426 x thetadot + -5.756 x thetaddot +  64370.799 y thetaddot +  21.693 theta^2 +  14.728 theta xdot +  8.010 theta thetadot + -5.514 theta thetaddot + -2.970 xdot thetadot + -1.800 thetadot^2 +  1.288 sin(theta) +  1.203 cos(theta) + -2.397 sin(theta) x + -3.392 sin(theta) theta + -3.584 cos(theta) x + -3.240 cos(theta) theta +  1.928 cos(theta) xdot +  2.373 cos(theta) thetadot
Hybrid,Full+λ,SR3_L0,True,1,yddot,37,0.5,0.35032484670043607,3.510888662372369,2.065660678484154,-4.470548491766002,-1212.9214503421465,-11.546 x + -1.171 y + -18.003 theta +  9.153 xdot +  1.019 ydot +  9.001 thetadot + -1.966 xddot + -413403.390 thetaddot +  48.179 x^2 +  132.096 x theta + -10.905 x xdot + -20.945 x thetadot +  7.345 x xddot +  1.785 x thetaddot +  4.765 y xdot +  5.218 y thetadot + -1.832 y xddot +  413402.120 y thetaddot +  90.788 theta^2 + -13.936 theta thetadot +  8.203 theta xddot +  2.490 theta thetaddot +  4.285 xdot^2 +  2.634 xdot ydot + -1.472 xdot thetadot +  2.132 ydot thetadot + -3.774 thetadot^2 + -2286.770 xddot thetaddot + -2286.769 thetaddot^2 +  2.926 sin(theta) +  5.208 cos(theta) + -11.870 sin(theta) x + -14.522 sin(theta) theta +  7.391 sin(theta) xdot +  6.613 sin(theta) thetadot + -11.648 cos(theta) x + -12.122 cos(theta) theta
Hybrid,Full+λ,SR3_L0,True,2,thetaddot,11,0.5,0.16767226286084116,0.0017220776483190306,0.0017220776456872066,0.8840345875076772,-1212.9214503421465, 2.067 xdot +  2.269 thetadot +  2.681 x^2 +  6.101 x theta + -4.548 x xdot + -5.694 x thetadot + -1.609 x xddot +  3.550 theta^2 + -4.523 theta xdot + -5.818 theta thetadot + -1.712 theta xddot
Hybrid,UC,STLSQ,False,0,xddot,6,0.05,2.686212908301406e-05,4.8352038492097834e-08,4.8352035956856006e-08,0.9999944892858166,-4536.315718004919, 0.454 cos(theta) + -0.273 thetaddot + -0.053 sin(theta) thetaddot +  0.635 cos(theta) thetadot^2 +  0.352 cos(theta) yddot +  0.090 cos(theta) thetaddot
Hybrid,UC,STLSQ,False,1,yddot,11,0.05,0.05240496562700232,0.018645047928178976,1.0718535728750875,-1.8386205960936053,-4536.315718004919, 0.401 sin(theta) + -0.131 cos(theta) +  0.179 thetadot^2 + -0.059 xddot +  0.083 thetaddot +  0.726 sin(theta) cos(theta) + -0.571 sin(theta) xddot + -0.194 sin(theta) thetaddot +  0.184 cos(theta) thetadot^2 + -0.437 cos(theta) xddot + -0.994 cos(theta) thetaddot
Hybrid,UC,STLSQ,False,2,thetaddot,7,0.05,0.002818593049765393,5.882173227198408e-05,5.88217318897844e-05,0.9960389205334643,-4536.315718004919,-1.581 cos(theta) +  0.281 thetadot^2 +  0.258 sin(theta) thetadot^2 +  0.333 sin(theta) xddot +  0.089 cos(theta) thetadot^2 + -0.177 cos(theta) xddot + -1.243 cos(theta) yddot
Hybrid,UC,SR3_L1,False,0,xddot,11,0.01,3.309986647191374e-05,2.701163744754989e-08,8.328942053710643e-09,0.9999990507448507,-4929.961087941424,-0.002 sin(theta) +  0.474 cos(theta) +  0.007 thetadot^2 +  0.001 yddot + -0.248 thetaddot + -0.005 sin(theta) cos(theta) +  0.004 sin(theta) thetadot^2 + -0.044 sin(theta) thetaddot +  0.616 cos(theta) thetadot^2 +  0.359 cos(theta) yddot +  0.086 cos(theta) thetaddot
Hybrid,UC,SR3_L1,False,1,yddot,11,0.01,0.05255495173898437,0.01669675829542321,1.0537020537000397,-1.7905494066283598,-4929.961087941424, 0.391 sin(theta) + -0.121 cos(theta) +  0.179 thetadot^2 + -0.055 xddot +  0.072 thetaddot +  0.717 sin(theta) cos(theta) + -0.560 sin(theta) xddot + -0.183 sin(theta) thetaddot +  0.179 cos(theta) thetadot^2 + -0.434 cos(theta) xddot + -0.987 cos(theta) thetaddot
Hybrid,UC,SR3_L1,False,2,thetaddot,9,0.01,0.0027861281978123977,7.750696937747522e-06,0.000848411117700988,0.9428676485792219,-4929.961087941424,-1.635 cos(theta) +  0.328 thetadot^2 +  0.049 xddot +  0.027 yddot +  0.300 sin(theta) thetadot^2 +  0.318 sin(theta) xddot +  0.035 cos(theta) thetadot^2 + -0.201 cos(theta) xddot + -1.282 cos(theta) yddot
Hybrid,UC,LASSO,False,0,xddot,5,0.01,4.101415608110798e-05,2.939792446972237e-07,2.9397925158087764e-07,0.9999664949862137,-4277.135264469546,+0.022033 cos(theta) -0.580489 thetaddot -0.114181 sin(theta) thetaddot +0.586159 cos(theta) thetadot^2 +0.094022 cos(theta) thetaddot
Hybrid,UC,LASSO,False,1,yddot,10,0.01,0.05475039657278689,0.012417655739075854,1.0070763387179533,-1.667069186750262,-4277.135264469546,+0.339939 sin(theta) -0.050857 cos(theta) +0.074910 thetaddot +0.549185 sin(theta) cos(theta) -0.103907 sin(theta) thetadot^2 -0.346102 sin(theta) xddot -0.109414 sin(theta) thetaddot +0.118842 cos(theta) thetadot^2 -0.235264 cos(theta) xddot -0.875679 cos(theta) thetaddot
Hybrid,UC,LASSO,False,2,thetaddot,8,0.01,0.005172743506404691,8.288197990319179e-05,3.089667511008289e-05,0.997919405270282,-4277.135264469546,-1.364552 cos(theta) -0.030513 xddot -0.003825 yddot -0.001230 sin(theta) cos(theta) +0.000505 sin(theta) thetadot^2 +0.261754 sin(theta) xddot -0.054086 cos(theta) xddot -1.089184 cos(theta) yddot
Hybrid,UC,Ridge,False,0,xddot,12,0.01,2.484683036988551e-05,3.5584656112395593e-07,1.1758711975447357e-05,0.9986598516571227,-4050.3910084561817,-0.011925 sin(theta) +0.484577 cos(theta) +0.017522 thetadot^2 +0.011140 yddot -0.256838 thetaddot -0.014885 sin(theta) cos(theta) +0.014138 sin(theta) thetadot^2 -0.007566 sin(theta) yddot -0.054149 sin(theta) thetaddot +0.625866 cos(theta) thetadot^2 +0.369647 cos(theta) yddot +0.096015 cos(theta) thetaddot
Hybrid,UC,Ridge,False,1,yddot,12,0.01,0.05240451503645321,0.018612801017906383,1.0715643122066778,-1.8378545387591272,-4050.3910084561817,+0.401388 sin(theta) -0.131242 cos(theta) +0.190783 thetadot^2 -0.068681 xddot +0.080696 thetaddot +0.727199 sin(theta) cos(theta) +0.010641 sin(theta) thetadot^2 -0.570245 sin(theta) xddot -0.192988 sin(theta) thetaddot +0.191269 cos(theta) thetadot^2 -0.444805 cos(theta) xddot -0.997595 cos(theta) thetaddot
Hybrid,UC,Ridge,False,2,thetaddot,12,0.01,0.0026797600120322877,0.0001736142603279839,0.0017157979880327236,0.884457462220694,-4050.3910084561817,-0.003413 sin(theta) -1.643779 cos(theta) +0.338025 thetadot^2 +0.057599 xddot +0.036966 yddot -0.004865 sin(theta) cos(theta) +0.310816 sin(theta) thetadot^2 +0.328168 sin(theta) xddot +0.009558 sin(theta) yddot +0.046554 cos(theta) thetadot^2 -0.211515 cos(theta) xddot -1.291081 cos(theta) yddot
Hybrid,UC,ElasticNet,False,0,xddot,7,0.01,3.663860595160755e-05,2.9774876534776637e-07,1.2375480009125367e-07,0.9999858955818791,-4164.31552723454,+0.024669 cos(theta) +0.001816 thetadot^2 -0.580563 thetaddot -0.001081 sin(theta) yddot -0.120144 sin(theta) thetaddot +0.589864 cos(theta) thetadot^2 +0.099324 cos(theta) thetaddot
Hybrid,UC,ElasticNet,False,1,yddot,10,0.01,0.053582355443278024,0.01421477425411269,1.0280999021760244,-1.7227464935630614,-4164.31552723454,+0.359109 sin(theta) -0.083119 cos(theta) +0.076686 thetaddot +0.598806 sin(theta) cos(theta) -0.121725 sin(theta) thetadot^2 -0.410298 sin(theta) xddot -0.141697 sin(theta) thetaddot +0.136609 cos(theta) thetadot^2 -0.255885 cos(theta) xddot -0.883575 cos(theta) thetaddot
Hybrid,UC,ElasticNet,False,2,thetaddot,9,0.01,0.0057293230390604325,0.00014560791331767547,8.63380666840394e-05,0.9941859593021958,-4164.31552723454,-0.981223 cos(theta) -0.469486 xddot -0.018828 yddot -0.022317 sin(theta) cos(theta) +0.002204 sin(theta) thetadot^2 +0.264241 sin(theta) xddot +0.269386 cos(theta) thetadot^2 -0.069490 cos(theta) xddot -0.800724 cos(theta) yddot
Hybrid,UC,SR3_L0,False,0,xddot,2,0.1,0.0029757356589723777,5.57292794030175e-06,5.5729279021138084e-06,0.9993648496443669,-4028.0566796691546, 0.465 cos(theta) +  0.626 cos(theta) thetadot^2
Hybrid,UC,SR3_L0,False,1,yddot,3,0.1,0.14189391400268825,0.016158874676938068,0.7072756580399536,-0.8730984351179127,-4028.0566796691546, 0.724 sin(theta) cos(theta) + -0.570 sin(theta) xddot + -0.993 cos(theta) thetaddot
Hybrid,UC,SR3_L0,False,2,thetaddot,2,0.1,0.039150535127290435,2.1969221789027915e-05,2.196922172990898e-05,0.9985205836296496,-4028.0566796691546,-1.655 cos(theta) + -1.300 cos(theta) yddot
Hybrid,UC+λ,STLSQ,True,0,xddot,3,0.05,1.5928229655350152e-14,1.3238701640530555e-17,1.323774520437506e-17,0.9999999999999984,-8924.71767538946, 0.142 sin(theta) thetaddot +  0.621 cos(theta) thetadot^2 +  0.580 lambda_F
Hybrid,UC+λ,STLSQ,True,1,yddot,2,0.05,0.0016859362987998818,3.263679187522467e-05,0.0015197690940864442,0.995975151866865,-8924.71767538946, 0.169 sin(theta) thetadot^2 +  0.981 lambda_N
Hybrid,UC+λ,STLSQ,True,2,thetaddot,10,0.05,0.0012319944323678576,2.7308790545774314e-05,0.0002862394187408236,0.9807245205528488,-8924.71767538946,-1.080 cos(theta) +  0.127 thetadot^2 + -2.168 xddot +  0.072 yddot +  0.086 sin(theta) thetadot^2 +  1.273 cos(theta) thetadot^2 + -0.107 cos(theta) xddot + -0.856 cos(theta) yddot + -0.079 lambda_N +  1.027 lambda_F
Hybrid,UC+λ,SR3_L1,True,0,xddot,3,0.01,6.3299259239112595e-06,1.0613586796927408e-07,1.061358683039818e-07,0.9999879036234305,-5298.501358837164, 0.131 sin(theta) thetaddot +  0.611 cos(theta) thetadot^2 +  0.569 lambda_F
Hybrid,UC+λ,SR3_L1,True,1,yddot,8,0.01,0.0016251432123006858,3.364915661996266e-05,2.861922352913052e-05,0.9999242068885061,-5298.501358837164,-0.002 thetadot^2 + -128.058 xddot +  0.147 sin(theta) thetadot^2 +  18.116 sin(theta) thetaddot +  79.515 cos(theta) thetadot^2 + -0.037 cos(theta) thetaddot +  0.936 lambda_N +  74.278 lambda_F
Hybrid,UC+λ,SR3_L1,True,2,thetaddot,13,0.01,0.0010995836910841308,9.224148579590734e-05,0.0005600857911222076,0.9622835939127142,-5298.501358837164,-1.251 cos(theta) +  0.145 thetadot^2 + -1.704 xddot +  0.104 yddot +  0.050 sin(theta) cos(theta) +  0.090 sin(theta) thetadot^2 +  0.033 sin(theta) xddot + -0.016 sin(theta) yddot +  1.045 cos(theta) thetadot^2 + -0.116 cos(theta) xddot + -0.971 cos(theta) yddot + -0.126 lambda_N +  0.833 lambda_F
Hybrid,UC+λ,LASSO,True,0,xddot,4,0.01,1.1808782254342891e-05,1.2160625400588603e-06,1.2160625478818147e-06,0.9998614045303786,-5038.276453399299,-0.289354 thetaddot +0.607867 cos(theta) thetadot^2 +0.040718 cos(theta) thetaddot +0.296877 lambda_F
Hybrid,UC+λ,LASSO,True,1,yddot,3,0.01,0.0014791527013402258,1.9618813605703328e-05,2.6231853561286274e-05,0.999930529428947,-5038.276453399299,+0.155032 sin(theta) thetadot^2 -0.044984 cos(theta) thetaddot +0.937387 lambda_N
Hybrid,UC+λ,LASSO,True,2,thetaddot,7,0.01,0.005139681408131071,8.964427220055742e-05,1.3394326017508638e-05,0.9990980206115752,-5038.276453399299,-1.367444 cos(theta) -0.028211 xddot +0.262262 sin(theta) xddot -0.000548 sin(theta) yddot -0.052648 cos(theta) xddot -1.091378 cos(theta) yddot -0.007118 lambda_N
Hybrid,UC+λ,Ridge,True,0,xddot,14,0.01,2.472588734390419e-11,1.4319344045681201e-13,1.5680227778221937e-11,0.9999999982129139,-7170.854515529,-0.000011 sin(theta) +0.000401 cos(theta) +0.000018 thetadot^2 -0.000045 yddot -0.000315 thetaddot -0.000031 sin(theta) cos(theta) +0.000025 sin(theta) thetadot^2 -0.000001 sin(theta) yddot +0.141291 sin(theta) thetaddot +0.620953 cos(theta) thetadot^2 +0.000296 cos(theta) yddot +0.000093 cos(theta) thetaddot +0.000060 lambda_N +0.579444 lambda_F
Hybrid,UC+λ,Ridge,True,1,yddot,14,0.01,0.0014210775411395479,4.7651862047320376e-05,4.176389072974311e-05,0.9998893954889002,-7170.854515529,-0.003973 sin(theta) +0.002687 cos(theta) -0.011884 thetadot^2 +0.002599 xddot +0.006097 thetaddot -0.004667 sin(theta) cos(theta) +0.156852 sin(theta) thetadot^2 +0.004139 sin(theta) xddot +0.004097 sin(theta) thetaddot -0.002804 cos(theta) thetadot^2 +0.004460 cos(theta) xddot -0.047483 cos(theta) thetaddot +0.946025 lambda_N +0.006536 lambda_F
Hybrid,UC+λ,Ridge,True,2,thetaddot,14,0.01,0.0009786198879648243,0.0001434212560193356,0.0002919929150044022,0.9803370777629433,-7170.854515529,-0.003630 sin(theta) -1.263105 cos(theta) +0.155700 thetadot^2 -1.709760 xddot +0.116170 yddot +0.060286 sin(theta) cos(theta) +0.100248 sin(theta) thetadot^2 +0.043155 sin(theta) xddot -0.025739 sin(theta) yddot +1.052688 cos(theta) thetadot^2 -0.125864 cos(theta) xddot -0.982514 cos(theta) yddot -0.137564 lambda_N +0.841587 lambda_F
Hybrid,UC+λ,ElasticNet,True,0,xddot,7,0.01,8.20404409263184e-06,5.475415301378107e-07,5.475415346851716e-07,0.9999375963216127,-4942.566732080712,+0.009800 cos(theta) -0.262171 thetaddot -0.005349 sin(theta) cos(theta) +0.015242 sin(theta) thetaddot +0.601099 cos(theta) thetadot^2 +0.038394 cos(theta) thetaddot +0.323119 lambda_F
Hybrid,UC+λ,ElasticNet,True,1,yddot,4,0.01,0.0014613411436727541,4.194189721080926e-05,0.0001271644633111501,0.9996632267001938,-4942.566732080712,-0.008208 thetadot^2 +0.150834 sin(theta) thetadot^2 -0.056510 cos(theta) thetaddot +0.929268 lambda_N
Hybrid,UC+λ,ElasticNet,True,2,thetaddot,8,0.01,0.005725758088743596,0.00016470771677047437,0.00010421727160821354,0.9929819663351775,-4942.566732080712,-0.982407 cos(theta) -0.468793 xddot -0.021082 sin(theta) cos(theta) +0.263772 sin(theta) xddot +0.269580 cos(theta) thetadot^2 -0.069735 cos(theta) xddot -0.801365 cos(theta) yddot -0.019283 lambda_N
Hybrid,UC+λ,SR3_L0,True,0,xddot,3,0.01,2.776714798647049e-14,3.195535953944664e-16,3.1954888178484975e-16,0.9999999999999636,-7242.619933836544, 0.142 sin(theta) thetaddot +  0.621 cos(theta) thetadot^2 +  0.580 lambda_F
Hybrid,UC+λ,SR3_L0,True,1,yddot,6,0.01,0.002126875053744492,0.000277939206819951,0.0002662606786775256,0.9992948541987908,-7242.619933836544,-128.458 xddot +  0.157 sin(theta) thetadot^2 +  18.181 sin(theta) thetaddot +  79.768 cos(theta) thetadot^2 +  0.946 lambda_N +  74.514 lambda_F
Hybrid,UC+λ,SR3_L0,True,2,thetaddot,6,0.01,0.014233511051083543,0.009852208229238626,0.009852208233155487,0.3365482708753198,-7242.619933836544,-1.258 cos(theta) +  0.151 thetadot^2 + -1.725 xddot +  1.061 cos(theta) thetadot^2 + -0.979 cos(theta) yddot +  0.848 lambda_F
